stim_dim_0,stim_dim_1,stim_dim_2,stim_dim_3,stim_dim_4,stim_dim_5,stim_dim_6,stim_dim_7,stim_dim_8,stim_dim_9,stim_dim_10,stim_dim_11,stim_dim_12,stim_dim_13,stim_dim_14,stim_dim_15,stim_dim_16,stim_dim_17,stim_dim_18,stim_dim_19,stim_dim_20,stim_dim_21,stim_dim_22,stim_dim_23,stim_dim_24,stim_dim_25,stim_dim_26,stim_dim_27,stim_dim_28,stim_dim_29,stim_dim_30,stim_dim_31,dataset,sample
0.014128011388527451,-0.044774869873630295,-0.21266438749750383,0.016573146932290162,0.021303927561312223,0.32239767319793344,0.09653109428188585,0.02704140234766417,0.05050164683189392,0.03747807664189885,0.2789873350201746,0.02727247343618817,-0.6731032941542933,-0.7469884659872021,0.052977380130297846,0.5985269244859146,0.023778883695942915,-0.025127015984712217,-0.0971663268777394,0.37326727538950505,0.024817179129635755,-0.04044534005513962,0.2836270164329211,0.05352360608776454,-0.04542331681353213,-0.04525269878671262,0.5195523489931136,0.018676020190896522,-0.06091923836981074,0.017764141218727554,0.021059859700069506,0.015169468922723367,OSD-120,Atha_Col-0_root_GC_Alight_Rep1_GSM2493759_Day13
0.018110351122615352,-0.03835520566361754,-0.14020443295394594,0.01659034252977026,0.019211199403828292,0.28328689483595093,0.08828022096153529,0.02272668165003621,0.03382114535725377,0.03494965483551634,0.2879527331250576,0.01760853041406538,-0.6363203461897796,-0.70243084498692,0.04614616834410168,0.7005996825612333,0.022011541980020647,-0.022183318909700364,-0.03907948659223955,0.3181574338457381,0.013498407304861751,-0.034069655932629506,0.24896365814880622,0.05619805356338311,-0.04202001087722227,-0.039434948714406545,0.47887616814451933,0.01896319599049982,-0.06104864933440027,0.01940325063518083,0.02547603278685207,0.01963983894562691,OSD-120,Atha_Col-0_root_GC_Alight_Rep2_GSM2493760_Day13
0.004741294021473721,-0.037725199605931015,-0.33650529737439416,0.014978027539078651,0.016283524881452176,0.3184715965171464,0.088606212676054,0.02905502371771812,0.04867354653311781,0.02165203073068616,0.23979487927180293,0.02148152678184584,-0.7724632334877551,-0.7612302838720916,0.04899990341007517,0.5405757549137877,0.023042070176025643,-0.026902007415777727,-0.10697032579793797,0.42776903295734875,0.026815948967311924,-0.01811338026685721,0.3384491541444058,0.053505272321532266,-0.039797725571060504,-0.04170049221653956,0.4686504452343985,0.009333188602092214,-0.050908250493054925,0.013775411651848308,0.026733625890730216,0.015742627991785746,OSD-120,Atha_Ws_root_GC_Alight_Rep1_GSM2493762_Day13
0.01759907016350852,-0.04307239199589463,-0.1705135612260831,0.016555036850723973,0.018854718941860926,0.2999885003814499,0.09838223390677604,0.025578766533232447,0.04518989590972989,0.0413988239719678,0.3067691687060533,0.026703480290832412,-0.6248565897500747,-0.7511997547713974,0.05201762924416323,0.6316229051791,0.023593493183174278,-0.024196418218351706,-0.10705365253729023,0.3625738181483191,0.020430008602960757,-0.04159024974820625,0.2671328697525287,0.05639795736502436,-0.04573413351768579,-0.04419368338120731,0.5466694286946103,0.021351935822151766,-0.06297140077508302,0.018950245877329054,0.021468587423188912,0.016681179119100012,OSD-120,Atha_Ws_root_GC_Alight_Rep2_GSM2493763_Day13
0.020985246576447153,-0.03570659939657446,-0.24957060895779196,0.014540256171486536,0.01675542159298554,0.28194935402982213,0.09069168275972274,0.022851449070604015,0.03406790033747057,0.03574469142033918,0.29598055074867813,0.022356410898582865,-0.6814535139926933,-0.7452350620895213,0.04487023356414737,0.5769560685478637,0.01923705943410103,-0.024594633088807934,-0.015513483371893991,0.32554325351705793,0.014104835305515,-0.03576306844075474,0.2482559079706508,0.05287425604668929,-0.04238281919775477,-0.040672795145243586,0.48487402963068477,0.021189316516479977,-0.052490410781129204,0.01980620386276559,0.025484167672360968,0.0178622370059956,OSD-120,Atha_Ws_root_GC_Alight_Rep3_GSM2493764_Day13
0.017249654021801553,-0.035353207859589085,-0.30379127389359434,0.01402903823935055,0.023132353285872757,0.23924444827809058,0.07881321784663503,0.0212017225421101,0.03539418940020381,0.04006314931741436,0.26620670948301056,0.02591360437669673,-0.6327113311079431,-0.8098441450669848,0.041475729085630166,0.6102131120564774,0.015286326790128006,-0.022912731518476497,0.014755649190334142,0.290087912806567,0.009513132366085213,-0.03367080843708039,0.19304933139164795,0.044656924909477154,-0.04259552160110742,-0.045948123654106464,0.4519158541688707,0.02498403418578699,-0.05822712357515498,0.013164899113369922,0.024381010404687434,0.014961790246802744,OSD-120,Atha_Col-0-PhyD_root_GC_Alight_Rep1_GSM2493765_Day13
0.017050846641715762,-0.04629081235892703,-0.14993193772975616,0.017783871804175733,0.030210249320813697,0.35328673781087566,0.09366413582666923,0.024302919157644858,0.0504354869197232,0.04660972171201304,0.28278915973000746,0.03079748441517055,-0.5014711820216498,-0.781816244280731,0.05501232107336768,0.6872640386442442,0.02101735936027442,-0.024106813273819364,-0.027377042930031445,0.30169998661021485,0.017291585260301282,-0.0488689941483306,0.24926775815543675,0.051203457562031915,-0.04880593459614279,-0.053804342078575824,0.4718990806295166,0.02637307423794779,-0.06843160861119227,0.013775279702389467,0.01973648770908376,0.012916637979284733,OSD-120,Atha_Col-0-PhyD_root_GC_Alight_Rep2_GSM2493766_Day13
0.02308275368575031,-0.04007981061077375,-0.12589047573707474,0.017486889074038923,0.016455777326230492,0.32200285091417397,0.09780272904580394,0.023183371570969703,0.038641812123956565,0.041189960132250986,0.3159640788596881,0.024706014728692844,-0.6060839751547464,-0.7534600298964661,0.049863503146180474,0.6122817736790115,0.02102584336331553,-0.024071470128478937,-0.0533273746822452,0.31202321992791915,0.015249152163520694,-0.04726219442664719,0.25738134070150026,0.05713093534683352,-0.045256825462611984,-0.04410423974554987,0.5493576662575892,0.02320964345890358,-0.05773652330972647,0.025027828861157432,0.022510551961260266,0.017546908066990045,OSD-120,Atha_Col-0-PhyD_root_GC_Alight_Rep3_GSM2493767_Day13
0.013046931986507943,-0.03660505885379693,-0.2895633694519959,0.013767789466376438,0.018041301286342983,0.1744544609742665,0.09318710137521989,0.025773069207990384,0.03923775283066193,0.03553254438616549,0.2627922590681812,0.025065272426442898,-0.6893643049381802,-0.7538027628442698,0.04503706633104591,0.6187168803203368,0.021432214738497945,-0.025733856551387744,-0.10219992855681656,0.37563268591002913,0.021448416059155526,-0.030108979092017697,0.23765435637227877,0.05129528987455537,-0.04093655793950296,-0.039084061727500695,0.5025737421824661,0.0171080524623472,-0.05850639320622076,0.012590806246248778,0.02660773220461824,0.017847236482375295,OSD-120,Atha_Col-0_root_GC_dark_Rep1_GSM2493768_Day13
0.012909929221071677,-0.030112833548453493,-0.32257022743419056,0.012017907053061824,0.01217656454476484,0.20191237656255245,0.08411599359281545,0.024432042649763418,0.027408974444040012,0.02580341928947784,0.27417304259136893,0.01578612859557655,-0.727393085222665,-0.7381278863650248,0.038855845686284925,0.5893257035476641,0.02024506464427418,-0.02199794402906309,-0.09138068443401788,0.3763277175939706,0.01466113108184058,-0.014926482725580453,0.22603427530709547,0.052679402243745455,-0.0359253374643869,-0.036893959977281184,0.49415570850460105,0.01480980916787214,-0.05158338127558797,0.014430435442157979,0.03182895895022665,0.021511918237834944,OSD-120,Atha_Col-0_root_GC_dark_Rep2_GSM2493769_Day13
